created_at,user,followers_count,location,retweet_count,retweeted,userRT,full_text
2021-06-25 01:13:57,Alvaro16956790,17.0,,1.0,0.0,PetronioVV,RT Mi XI para el domingo vs Brasil la última carta de Ecuador en Copa América:Hernán GalíndezFélix TorresRobert ArboledaPiero HincapiéAngelo PreciadoJhegson MéndezMoisés CaicedoPervis EstupiñánGonzalo PlataMichael EstradaEnner Valencia
2021-06-27 22:00:47,elbarce_ecuador,137.0,En todo el pais ,0.0,0.0,,Diego palacios en lugar de Pineida??? Esos dirigentes le van hacer un daño terrible a la selección.
2021-06-23 22:57:25,Cristi_fuc,199.0,Guayaquil-Ecuador,1.0,0.0,teleamazonasec,RT #AHORA | 80’ 2T. Dos cambios más para #Ecuador: Entran Jordy Caicedo y Christian Noboa. Salen Alan Franco y Jhegson Méndez  . 🇪🇨  #Ecuador 2-2 🇵🇪 #Perú https://t.co/zJs1qjAjtp
2021-06-28 01:50:23,Gustavo13101971,42.0,,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-28 16:56:02,Joshue891,10.0,,39.0,0.0,ecuavisa,RT ÚLTIMA HORA: Carlos Gruezo está viajando a Brasil para sumarse a la selección de Ecuador en cuartos de final de la Copa América. https://t.co/L0I4wv5H1k https://t.co/1Q1U2IgpZL
2021-06-27 23:09:12,orlandoullco52,114.0,,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-24 19:37:22,RadioHuancavilk,41738.0,Guayaquil - Ecuador,2.0,0.0,,"#EXCLUSIVO EN VIVO 🔴Luis Soler DT 🇦🇷 sobre el momento de la @LaTri 🇪🇨 en la @CopaAmerica 🏆  ""Estamos sintiendo la falta de Carlos #Gruezo un jugador con presencia física y agresividad que no ha desarrollado Moisés Caicedo y demás""➡️ https://t.co/HbXluMP0FS https://t.co/Or9FHrpVs8"
2021-06-27 23:10:58,MarianitoTc,4421.0,Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-28 19:20:49,Manoceva,97.0,,42.0,0.0,marcadorec,RT Carlos Sevilla arremete contra la Tricolor; dice que por buscarle espacio a Damián Díaz Gustavo Alfaro no convocó a Junior Sornoza ► https://t.co/LhCQcRh3Ol https://t.co/Hzm82WwM8M
2021-06-28 19:02:13,diego_jara3,160.0,Medellín-Colombia,297.0,0.0,Argentina,"RT 🏆 #CopaAmérica 🎙️ @lioscaloni en conferencia de prensa: ""El equipo está confirmado: vamos con Armani Montiel Pezzella L. Martínez Acuña G. Rodríguez Palacios A. Gómez A. Correa Messi y Agüero""."
2021-06-28 22:30:43,luisfernandov29,414.0,,12.0,0.0,marcadorec,RT Carlos Gruezo puede integrarse a la selección de Ecuador en la Copa América en sustitución de Damián Díaz baja por COVID-19 ► https://t.co/af4MS3mqT1 https://t.co/EMNSOS9olK
2021-06-24 19:31:57,LuisMuirragui,310.0,Guayaquil,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-24 23:17:33,panzasverdes1,85.0,leon gto mexico,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-28 03:19:21,froch1981,310.0,Guayaquil-Ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-27 20:32:01,LaRedEcuador,170492.0,Quito/Ecuador,1.0,0.0,,¡Suplentes @LaTri!12. Pedro Ortiz22. Alexander Domínguez2. Félix Torres6. Cristhian Noboa11. Michael Estrada9. Leonardo Campana14. Xavier Arreaga8. Fidel Martínez16. Mario Pineida15. Ángel Mena26. Jordy Caicedo 19. Gonzalo Plata#CopaAmérica #LaRadioQueSiempreEstá2021-06-29 03:08:51
2021-06-28 00:54:41,JorgeVallejo92,1466.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 15:05:00,JohnsonSaenz,6124.0,,0.0,0.0,,Carlos Gruezo quien ya superó el Covid-19 es pedido de urgencia por el técnico de Ecuador Gustavo Alfaro y hoy estaría arribando a Brasil. https://t.co/HPyzYivzXR
2021-06-27 22:58:25,ADN_BSC,21.0,🌐,0.0,0.0,,Lo metieron a Mario Pineida Ecuador clasificó y no nos metieron gol en el último minuto.Hazlo simple siempre!! https://t.co/YWvTnrB43u
2021-06-28 21:03:37,WESITO21,18.0,,42.0,0.0,marcadorec,RT Carlos Sevilla arremete contra la Tricolor; dice que por buscarle espacio a Damián Díaz Gustavo Alfaro no convocó a Junior Sornoza ► https://t.co/LhCQcRh3Ol https://t.co/Hzm82WwM8M
2021-06-28 04:25:06,jonatha05488792,1474.0,Mar del Plata-Argentina,40.0,0.0,morenabeltran10,RT Gran ST de Jhegson Méndez. Su intuición de tiempo para estar bien ubicado y robar y más incrustado entre los centrales con pelota permitiéndole a Preciado pasar mucho más. Esa banda derecha con Alan Franco le dio salida limpia a Ecuador bajo presión.
2021-06-27 20:26:40,Rokangol,647.0,Mitad del Mundo,3.0,0.0,futbolecuador,RT #CopaAmérica. Once #Ecuador: Hernán Galíndez; Ángelo Preciado Robert Arboleda Piero Hincapié y Diego Palacios; Alan Franco Moisés Caicedo Sebastián Méndez y Pervis Estupiñán; Ayrton Preciado y Énner Valencia.#VamosEcuador #PrimeroLaTri
2021-06-27 23:10:58,TrjnFrndz,2411.0,**\U/**   ,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-28 02:19:35,JucaviP76,36.0,Guayaquil-Ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-22 04:27:34,EcPeloteros,1574.0,Guayaquil-Ecuador,3.0,0.0,,[COMUNICADO] @LDU_Oficial reveló que tanto Cristian Martínez-Borja como Pedro Pablo Perlaza no son tomados en cuenta entre los convocados para la Semifinal de este martes vs @DelfinSC por la Super Copa Ecuador - 👉🏻👉🏻 https://t.co/9ZIYktMHjk#Peloteros #LDU #SuperCopaEcuador
2021-06-24 00:56:03,DMontalvan,2589.0,Perú || RI || CT || NY || MA,3.0,0.0,,"Gustavo Alfaro claims Ecuador deserved a penalty at the end of the match!""In the play of Martinez towards the end it's a clear penalty Tapia hits Fidel right when he's about to shoot. I would like for Conmebol or whoever to explain to me why it wasn't a penalty."" https://t.co/Mk6hge8Wnm"
2021-06-24 00:18:30,RomeroSaltaren,13592.0,Barrancas-Colombia,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-26 21:59:21,Rokangol,647.0,Mitad del Mundo,3.0,0.0,futbolecuador,RT #SupercopaEcuador. #BSC 0-1 #LDUQ. ¡Final del partido! Liga de Quito Campeón de la Supercopa Ecuador 2021 La Figura: Jordy Alcívar ¿Para ti?Todos los detalles aquí https://t.co/mZmEquR8M6
2021-06-21 16:40:01,hartapelotafm,2186.0,,0.0,0.0,,"¿Pedro Ortiz tuvo algo que ver en los goles recibidos de Ecuador?@dtAlex_Aguinaga argumenta a favor del portero de la Tri: ""No tuvo nada que ver en ambas jugadas"". https://t.co/httggJDCqE"
2021-06-28 00:25:06,A_EduCampoverde,606.0,Guayaquil-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-26 23:33:23,MoisesDrouet03,153.0,,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-23 16:34:37,RedDeCopa,74.0,,0.0,0.0,,Probable formación de Ecuador:Pedro Ortiz; Angelo Preciado Robert Arboleda Piero Hincapié y Pervis Estupiñán; Ángel Mena Jhegson Méndez Moisés Caicedo Ayrton Preciado; Enner Valencia y Leonardo Campana.
2021-06-27 23:38:26,americanvi,1848.0,Israel ,39.0,0.0,carlitosdel66,RT Hernán Galindez fue clave para la clasificación de Ecuador salvó un mano a mano ante Perú donde pudimos perder y hoy también tuvo un mano a mano donde salvó el arco debe seguir siendo el arquero titular aunque les duela a los acomplejados.
2021-06-28 12:27:21,joavbu19,207.0,guayaquil,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-28 01:35:22,zambrano_cuero,3.0,Manta-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-21 23:09:11,sergiofuentess1,428.0,Cuauhtémoc-Distrito Federal,9.0,0.0,MacResndiz,RT Atlas no hizo válida la opción de compra de Renato Ibarra y América tampoco le ha avisado sobre cuál será su futuro. En tanto el jugador está en Ecuador con su familia esperando noticias. Ibarra tiene contrato con el América hasta el 2023.
2021-06-28 16:40:39,Cromaclictv1,510.0,,0.0,0.0,,DEPORTES | @LaTri se refuerza para los 4tos de final en la @CopaAmericahttps://t.co/QqM6JjLQHA https://t.co/hcoMfuJTzB
2021-06-25 17:07:47,Ricardo37177342,45.0,,4.0,0.0,eluniversocom,RT Juan Cazares es acusado de cometer actos de indisciplina durante concentración de Ecuador por la eliminatoria; él lo niega ►  https://t.co/Lvps2YYs5P https://t.co/u8rRuRVbOH
2021-06-25 02:15:30,juancalbuja,409.0,Guayaquil,1.0,0.0,,Mi XI para el Ecuador vs. Brasil por Copa América:Hernán GalíndezAngelo PreciadoRobert ArboledaPiero HincapiéMario PineidaJhegson MéndezMoisés CaicedoGonzalo PlataAngel MenaPervis EstupiñánLeonardo Campana
2021-06-23 21:30:53,LaPizarraDelDT_,44998.0,Davie-Florida,1.0,0.0,,Con cada partido que pasa Jhegson Méndez es cada vez más dueño del mediocampo ecuatoriano.Fue clave en el gol de Ecuador 🇪🇨 al hallar a Caicedo al costado de Tapia para romper la línea de volantes de Perú 🇵🇪. Además sigue siendo ese primer pase construye y circula el juego.
,,,,,,,
2021-06-27 21:55:04,VladyBarceNaval,5.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 04:19:48,IvaKampoverde,553.0,Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-27 20:31:56,LaRedEcuador,170492.0,Quito/Ecuador,0.0,0.0,,¡Los 11 de @LaTri!1. Hernán Galíndez17. Ángelo Preciado4. Robert Arboleda3. Piero Hincapié27. Diego Palacios21. Alan Franco23. Moisés Caicedo20. Jhegson Méndez7. Pervis Estupiñán 13. Enner Valencia18. Ayrton Preciado #CopaAmérica #LaRadioQueSiempreEstá
2021-06-23 15:45:07,Scristina_08,350.0,Ecuador,2.0,0.0,HAT_TRICK_TV,RT Así alinearía hoy #LaTRI 🇪🇨 ante #Perú por #CopaAmérica🇧🇷 :Hernán Galíndez Angelo Preciado Robert ArboledaPiero Hincapié Pervis Estupiñan Jhegson Méndez Moisés Caicedo Alan Franco Damián Díaz Ayrton Preciado  Leonardo CampanaInfo: Jocelyn Vera https://t.co/hg7mNGq1uu
2021-06-24 04:07:42,suhardindjalal,90.0,Singkil Utara-Indonesia,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-29 00:02:11,CabreraIlter,119.0,Gquil-Ecuador,42.0,0.0,marcadorec,RT Carlos Sevilla arremete contra la Tricolor; dice que por buscarle espacio a Damián Díaz Gustavo Alfaro no convocó a Junior Sornoza ► https://t.co/LhCQcRh3Ol https://t.co/Hzm82WwM8M
2021-06-27 22:53:44,rifleorrico,115.0,Ecuador,40.0,0.0,morenabeltran10,RT Gran ST de Jhegson Méndez. Su intuición de tiempo para estar bien ubicado y robar y más incrustado entre los centrales con pelota permitiéndole a Preciado pasar mucho más. Esa banda derecha con Alan Franco le dio salida limpia a Ecuador bajo presión.
2021-06-28 02:26:58,jorgepalacios37,69.0,QUITO,14.0,0.0,MachdeportesFM,RT “Vamos Ecuador carajo”.El emotivo mensaje de Hernán Galíndez tras la clasificación de Ecuador a los 4tos de final de la Copa América 2021.🤳#LaDinastíaContinúa https://t.co/aS2SAh7pwI
2021-06-21 01:52:11,christianbsl,280.0,Quito-Ecuador,0.0,0.0,,@vixita Y Pedro Ortiz ni en la foto en los tres goles q le han hecho a Ecuador ni siquiera hizo el intento
2021-06-24 21:22:07,futbolecuador,260375.0,Ecuador,2.0,0.0,,Podría no volver a ser convocado durante la era Alfaro (VIDEO). Se revela que Juan Cazares no está en #CopaAmérica por haber violado en código de ética de la nueva #FEF https://t.co/e6TUawfOGg https://t.co/Epq5E7xjIZ
2021-06-28 01:25:07,Mauricio_CajasB,109.0,,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-27 21:21:48,enelcamarin,57665.0,Chile,0.0,0.0,,19' Hernán Galíndez se queda con el balón tras remate de Gabigol. Brasil 0 - Ecuador 0 #CopaAméricaxEEC  https://t.co/JhQmnxkYZo
2021-06-27 23:13:57,SoyCarlosBailon,3240.0,,3.0,0.0,,Hoy quedó clarísima la titularidad de Hernán Galíndez en el arco ecuatoriano muy seguro y profesional. Sea quien sea nuestro siguiente rival a unirnos todos en una sola fuerza vamos Ecuador 🇪🇨💪🏻. https://t.co/GxqKTFBzWS
,,,,,,,
2021-06-29 23:25:01,dome_lisbeth,340.0,Vinces-Los Ríos ,7.0,0.0,drabonaec,RT ¡SEGURIDAD EN EL ARCO!Ecuador enfrentará el próximo sábado a Argentina por los 4tos de final de la #CopaAmerica y uno de sus protagonistas Hernán Galíndez comentó meses atrás lo que sería un partido contra el país que lo vio nacer.🎙Cuántos ❤ para el portero de La Tri 🇪🇨? https://t.co/q5rXV8R00C
,,,,,,,
2021-06-28 01:40:16,PatrickBF11,34.0,Manta-Ecuador,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-25 20:03:43,Jhonnysl7,72.0,,37.0,0.0,LaPizarraDelDT_,"RT Pese a la remontada de Perú Ecuador 🇪🇨 mostró cierta mejora en sus fases con balón a partir de tres futbolistas:📌 Jhegson Méndez📌 Moisés Caicedo📌 ""Kitu"" DíazAbrimos hilo para analizar cómo estos tres jugadores le ofrecieron soluciones por dentro: https://t.co/cEtCkuAO8R"
2021-06-24 20:02:13,Banda167,181.0,,73.0,0.0,almadismo,RT Me llega la información que ha vuelto la inmadurez y el ser acomplejado a la selección Ecuatoriana. Molestias porque están los nacionalizados: Hernán Galíndez-Damian Díaz y un niño Rico que no baila salsa choke: Leonardo Campana.Bien lo dijo este señor...que pena.#Ecuador https://t.co/C9MqZyk1cj
2021-06-24 01:11:00,SantiagoPuebl14,123.0,Quito - Ecuador,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
,,,,,,,
2021-06-28 13:39:34,Jrnochi,9971.0,Guayaquil -  Ecuador,4.0,0.0,,Ecuador 🇪🇨 Carlos Gruezo se estará uniendo a la selección ecuatoriana después de superar el COVID-19 🎙 @majogavilanesa https://t.co/Jer29JplcL
2021-06-23 03:25:32,PuroFtbol13,89.0,,0.0,0.0,,COPA AMÉRICA 2020🇪🇨 Ecuador 🇪🇨Lista de convocadosDT Gustavo Alfaro 🇦🇷PORTEROS:1 Hernán Galíndez (Universidad Católica)12 Pedro Ortíz (Emelec)22 Alexander Domínguez (Vélez Sarsfield 🇦🇷)
2021-06-24 23:37:30,EcPeloteros,1570.0,Guayaquil-Ecuador,2.0,0.0,,"Ante la ""información"" de que la ausencia de Juan Cazares a la convocatoria de @LaTri para la @CopaAmerica se dio por una falta disciplinaria el jugador salió al frente para aclararlo - 👉🏻👉🏻 https://t.co/nVogdJZJjr📝 @StudioFutbol #Peloteros #JuanCazares #LaTri https://t.co/fNSM1NGlaf"
2021-06-24 05:40:34,StbnLandazuri,457.0,Quito,39.0,0.0,CopaAmerica,RT #CopaAmérica 🏆¡Dejó la vida! Hernán Galíndez 🇪🇨 salvó el empate en la última del partido🇪🇨 Ecuador 🆚 Perú 🇵🇪#VibraElContinente #VibraOContinente https://t.co/BYIyk7DkgZ
2021-06-28 19:07:17,KEVINORTEGACAM1,19.0,,42.0,0.0,marcadorec,RT Carlos Sevilla arremete contra la Tricolor; dice que por buscarle espacio a Damián Díaz Gustavo Alfaro no convocó a Junior Sornoza ► https://t.co/LhCQcRh3Ol https://t.co/Hzm82WwM8M
2021-06-28 01:16:28,Retweet21454943,115.0,,40.0,0.0,morenabeltran10,RT Gran ST de Jhegson Méndez. Su intuición de tiempo para estar bien ubicado y robar y más incrustado entre los centrales con pelota permitiéndole a Preciado pasar mucho más. Esa banda derecha con Alan Franco le dio salida limpia a Ecuador bajo presión.
2021-06-24 19:48:29,arivaden,523.0,Guayaquil - Ecuador,37.0,0.0,LaPizarraDelDT_,"RT Pese a la remontada de Perú Ecuador 🇪🇨 mostró cierta mejora en sus fases con balón a partir de tres futbolistas:📌 Jhegson Méndez📌 Moisés Caicedo📌 ""Kitu"" DíazAbrimos hilo para analizar cómo estos tres jugadores le ofrecieron soluciones por dentro: https://t.co/cEtCkuAO8R"
2021-06-23 22:53:29,FabiPalmam,204.0,Guayaquil-Ecuador,1.0,0.0,barceblacciio,RT Un técnico de una selección de fútbol que meta a Fidel Martínez cuando faltan solo 3 minutos para terminar el partido?Gustavo Alfaro vino a Ecuador para robarnos la plata.
2021-06-27 01:53:49,lrodriguezerazo,1179.0,Guayaquil-Ecuador,3.0,0.0,EcPeloteros,"RT [ENTREVISTA] El volante albo Jordy Alcívar celebró el título de la Super Copa Ecuador para @LDU_Oficial pero hizo una importante aclaración sobre la ""revancha"" ante @BarcelonaSC - 👉🏻👉🏻 https://t.co/X6w6hKL8hv#Peloteros #LDU #SuperCopaEcuador2021"
2021-06-24 22:43:36,SandoyaC,2698.0,Loja,11.0,0.0,TodoPorLDU,RT Pedro Pablo Perlaza se reintegró a los entrenamientos de #LDU y podría ser tomado en cuenta por Gabriel Di Noia para la final de la Supercopa Ecuador de este fin de semana.El jugador tiene contrato vigente con la U hasta diciembre del 2023. https://t.co/hym5H6DmMB
2021-06-25 16:32:44,marcadorec,387942.0,Guayaquil-Ecuador,3.0,0.0,,Juan #Cazares es acusado de cometer actos de indisciplina durante la concentración de la Tricolor por la doble fecha de junio de la eliminatoria; él lo niega ► https://t.co/aflpkecsA6 https://t.co/hzYixLujer
2021-06-27 19:59:30,henry_sebastian,396.0,Quito-Ecuador,3.0,0.0,futbolecuador,RT #CopaAmérica. Once #Ecuador: Hernán Galíndez; Ángelo Preciado Robert Arboleda Piero Hincapié y Diego Palacios; Alan Franco Moisés Caicedo Sebastián Méndez y Pervis Estupiñán; Ayrton Preciado y Énner Valencia.#VamosEcuador #PrimeroLaTri
2021-06-21 17:24:57,Lenchon,103.0,Sudamérica,6.0,0.0,MundoDeporEC,RT 🗣️Esteban Paz directivo de @LDU_Oficial nuevo DT tema Pedro Perlaza Selección y Copa Ecuador.@camilin86 @TarcisioRomero 🔊La nota completa aquí:https://t.co/5OrE34rVXD
2021-06-28 02:00:58,torito1970,159.0,quito,14.0,0.0,MachdeportesFM,RT “Vamos Ecuador carajo”.El emotivo mensaje de Hernán Galíndez tras la clasificación de Ecuador a los 4tos de final de la Copa América 2021.🤳#LaDinastíaContinúa https://t.co/aS2SAh7pwI
2021-06-27 23:38:05,carlosivan65,291.0,Guayaquil-Ecuador,5.0,0.0,,@camilin86 La media de #LaTri Ecuador hasta el 2031: Jeghson Mendez Alan Franco José Cifuentes Moisés  Caicedo Jordy Alcivar Jefferson Intriago Johnny Quiñonez Jordan Sierra Johan Mina Jordan Rezabala Pablo Vite.
2021-06-27 23:13:38,Barcepasin1,78.0,,174.0,0.0,DiegoArcos14,RT Recotizacion suprema en selección de Ecuador:Piero Hincapié y Jhegson Mendez al alza bestial en bolsa d valores de jugadores en ficticio Wall Street pelotero
2021-06-24 22:11:53,carlosivan65,291.0,Guayaquil-Ecuador,11.0,0.0,TodoPorLDU,RT Pedro Pablo Perlaza se reintegró a los entrenamientos de #LDU y podría ser tomado en cuenta por Gabriel Di Noia para la final de la Supercopa Ecuador de este fin de semana.El jugador tiene contrato vigente con la U hasta diciembre del 2023. https://t.co/hym5H6DmMB
2021-06-27 22:57:02,PopeyeDennysBsc,55.0,,0.0,0.0,,Jhegson Mendez partidazo casi siempre es el responsable de que Ecuador funcione cuando no es porque no tiene con quien descargar de manera inteligente
2021-06-26 01:19:30,rafaveintimilla,885.0,Guayaquil-Ecuador.,0.0,0.0,,"No recuerdo que Espinoza haya cuestionado a los arqueros nacionalizados cuando taparon Elizaga y Dreer de pasado emelecista como el mismo ""Chinto"". Ecuador no perdió por culpa de sus nacionalizados. Galíndez es el tercer arquero ante Perú fue titular. https://t.co/xCLUWsS6YQ"
2021-06-28 02:16:47,HashemToda,273.0,,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-20 23:05:13,SantiagoPuebl14,123.0,Quito - Ecuador,1.0,0.0,Sebasti62124512,RT Pedro Ortiz no tiene nivel nunca supo dónde está parado muy poco para Ecuador.
2021-06-28 01:33:49,havolinedeport,4748.0,Ecuador,0.0,0.0,,¿Jugador del partido?⚽️🇪🇨Para nosotros Jhegson Sebastián Méndez Carabalí.Para ustedes ¿Quién fue?🤔🇪🇨#CopaAmérica #Ecuador #TRI https://t.co/LhXor9diOh
2021-06-23 22:53:43,Aficion_Central,116738.0,Guayaquil-Ecuador,0.0,0.0,,90+1' Ingresa Fidel Martínez por Ayrton Preciado en la Tri #Ecuador 2 - #Perú 2#CopaAmérica https://t.co/OcMIER9BkE
2021-06-25 22:47:27,somos_revista,1541.0,Guayaquil-Ecuador,26.0,0.0,eluniversocom,RT Jacinto Espinoza cuestiona participación de naturalizados Damián Díaz y Hernán Galíndez en Copa América en detrimento de futbolistas nacidos en Ecuador ► https://t.co/R06ZA7WOOO https://t.co/Wz6Y2L7mKa
2021-06-21 01:49:37,japazmi,18245.0,,3.0,0.0,japazmi,RT Extremo izquierdo de Ecuador: Titular y minuto de cambio: vs Argentina:Ángel Mena 87’ vs Uruguay:Romario Ibarra 69’vs Bolivia:Pervis vuelve a lateral y pone a Renato 69’vs Colombia:Muñoz 32’vs Brasil:Ayrton 70’vs Perú: Carabalí 65’Copa América: vs Colombia:Fidel 59’
2021-06-28 00:26:10,SantiagoPuebl14,123.0,Quito - Ecuador,14.0,0.0,MachdeportesFM,RT “Vamos Ecuador carajo”.El emotivo mensaje de Hernán Galíndez tras la clasificación de Ecuador a los 4tos de final de la Copa América 2021.🤳#LaDinastíaContinúa https://t.co/aS2SAh7pwI
2021-06-25 21:33:23,PoderosaSan,1690.0,Guayas-Ecuador,3.0,0.0,marcadorec,RT 'Hay un tema que es doloroso decirlo en el momento que uno tiene cédula ecuatoriana tiene la misma posibilidad de ser convocado a la Selección': Jacinto Espinoza cuestiona participación de naturalizados Damián Díaz y Hernán Galíndez en Copa América ► https://t.co/dDI3XmsQwY https://t.co/fFODHalcZR
2021-06-28 03:12:08,santi_saltos,508.0,prov.bolivar ecuador,138.0,0.0,MauricioOrtegaE,RT ¿Y AHORA QUE DIRÁ CARLOS TORRES DE HERNÁN GALINDEZ? NUESTRO COMPATRIOTA por naturalización fue figura en la clasificación de #Ecuador a los Cuartos de Final de la #CopaAmerica2021 pese a las críticas del DT #CarlosTorres por su convocatoria a #LaTri. Dale RT contra la XENOFOBIA ! https://t.co/IiMTKXFP3u
2021-06-28 00:46:44,fcByronOjeda,690.0,Guayaquil-Ecuador,172.0,0.0,pilumeneses,RT Lo veo a Hernán Galindez cantando el himno y es imposible creer que “sólo esté pensando en tomar mate”. -VAMOS ECUADOR 💪🇪🇨
2021-06-28 14:53:35,NadaPersonalRC,5369.0,Ecuador,2.0,0.0,,💥 SE UNE A LA 'TRI' 💥 El futbolista ecuatoriano 🇪🇨 Carlos Gruezo está viajando a Brasil 🇧🇷 para formar parte de la Selección nacional en los cuartos de final de la #CopaAmérica 🏆. Vía: @Majogavilanesa#NadaPersonal #Fútbol #Tricolor #Ecuador https://t.co/jAUmbdEdEL
2021-06-23 21:44:37,SAguerreberry,697.0,,0.0,0.0,,Pedro Ortiz; Angelo Preciado Robert Arboleda Piero Hincapié y Pervis Estupiñán; Alan Franco Jhegson Méndez Moisés Caicedo Ayrton Preciado; Damián Díaz y Leonardo Campana.Ecuador debe ser campeón. Piero Hincapié Pervis Estupiñan. Extraordinario
